,organization,industry,section,gri_idx,sim_score,gri_desc
2129,aeo,fashion,aeo-esg-2022-15,gri_303-5,0.4503909349441528,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water consumption (Volume of water consumed by the company)"
2130,aeo,fashion,aeo-esg-2022-15,gri_303-1,0.419444739818573,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Interactions with water as a shared resource (A description of how and where water is withdrawn, consumed, and discharged, and the water-related impacts the organization has caused, or that are directly linked to its operations, products, or services by its business relationships)"
2131,aeo,fashion,aeo-esg-2022-15,gri_303-4,0.405808687210083,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water discharge (Total water discharge to all areas (seawater, groundwater, surface))"
2132,aeo,fashion,aeo-esg-2022-16,gri_306-6,0.4635282158851623,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Water discharge impact (Water bodies or related habitats significantly affected by water discharges?)"
2133,aeo,fashion,aeo-esg-2022-16,gri_303-3,0.4614977538585663,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water Recycled (Volume of the water used by the company recycled or reused)"
2134,aeo,fashion,aeo-esg-2022-16,gri_303-2,0.4044683575630188,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Management of water discharge-related impacts (A description of any minimum standards set for the quality of effluent discharge)"
2135,aeo,fashion,aeo-esg-2022-16,gri_303-5,0.4029676914215088,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water consumption (Volume of water consumed by the company)"
2136,aeo,fashion,aeo-esg-2022-17,gri_303-2,0.4829275608062744,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Management of water discharge-related impacts (A description of any minimum standards set for the quality of effluent discharge)"
2137,aeo,fashion,aeo-esg-2022-17,gri_303-5,0.4458328187465668,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water consumption (Volume of water consumed by the company)"
2138,aeo,fashion,aeo-esg-2022-17,gri_303-1,0.4332862198352813,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Interactions with water as a shared resource (A description of how and where water is withdrawn, consumed, and discharged, and the water-related impacts the organization has caused, or that are directly linked to its operations, products, or services by its business relationships)"
2139,aeo,fashion,aeo-esg-2022-17,gri_303-3,0.4184164404869079,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water Recycled (Volume of the water used by the company recycled or reused)"
2140,aeo,fashion,aeo-esg-2022-19,gri_303-5,0.422046959400177,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water consumption (Volume of water consumed by the company)"
2141,aeo,fashion,aeo-esg-2022-19,gri_303-1,0.4017548263072967,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Interactions with water as a shared resource (A description of how and where water is withdrawn, consumed, and discharged, and the water-related impacts the organization has caused, or that are directly linked to its operations, products, or services by its business relationships)"
2142,aeo,fashion,aeo-esg-2022-20,gri_303-1,0.4411559700965881,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Interactions with water as a shared resource (A description of how and where water is withdrawn, consumed, and discharged, and the water-related impacts the organization has caused, or that are directly linked to its operations, products, or services by its business relationships)"
2143,aeo,fashion,aeo-esg-2022-20,gri_303-5,0.4252252578735351,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water consumption (Volume of water consumed by the company)"
2144,aeo,fashion,aeo-esg-2022-20,gri_303-2,0.4036048352718353,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Management of water discharge-related impacts (A description of any minimum standards set for the quality of effluent discharge)"
2145,aeo,fashion,aeo-esg-2022-21,gri_301-1,0.4617509245872497,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
2146,aeo,fashion,aeo-esg-2022-21,gri_301-2,0.4340530335903168,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
2147,aeo,fashion,aeo-esg-2022-22,gri_301-2,0.5269273519515991,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
2148,aeo,fashion,aeo-esg-2022-22,gri_306-1,0.4740884304046631,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generation and significant waste-related impacts (What is impacted by the organization's waste?)"
2149,aeo,fashion,aeo-esg-2022-22,gri_301-1,0.4347091913223266,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
2150,aeo,fashion,aeo-esg-2022-22,gri_306-3,0.4339466989040375,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generated (Total amount of waste generated by the organization)"
2151,aeo,fashion,aeo-esg-2022-26,gri_301-2,0.5267854332923889,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
2152,aeo,fashion,aeo-esg-2022-26,gri_301-1,0.4340842962265014,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
2153,aeo,fashion,aeo-esg-2022-27,gri_301-2,0.6303663849830627,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
2154,aeo,fashion,aeo-esg-2022-27,gri_306-2,0.5966142416000366,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Management of significant waste related impacts (How does the organization recycles waste?)"
2155,aeo,fashion,aeo-esg-2022-27,gri_306-3,0.5679214000701904,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generated (Total amount of waste generated by the organization)"
2156,aeo,fashion,aeo-esg-2022-27,gri_301-1,0.5504401326179504,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
2157,aeo,fashion,aeo-esg-2022-27,gri_306-1,0.5486190319061279,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generation and significant waste-related impacts (What is impacted by the organization's waste?)"
2158,aeo,fashion,aeo-esg-2022-27,gri_303-3,0.5131146907806396,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water Recycled (Volume of the water used by the company recycled or reused)"
2159,aeo,fashion,aeo-esg-2022-32,gri_305-5,0.4888466000556946,"Emissions (Climate Change, Pollution & Toxics): Reduction of GHG emissions (Company's quantitative reductions of its emissions?)"
2160,aeo,fashion,aeo-esg-2022-32,gri_302-4,0.4777176976203918,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
2161,aeo,fashion,aeo-esg-2022-32,gri_302-5,0.4498379230499267,"Energy (Energy Management, Fuel Consumption): Reductions in energy requirements of products and services (Company's energy requirements reduction for its products or services)"
2162,aeo,fashion,aeo-esg-2022-32,gri_201-2,0.4133268892765045,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
2163,aeo,fashion,aeo-esg-2022-33,gri_201-2,0.5585309863090515,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
2164,aeo,fashion,aeo-esg-2022-33,gri_2-25,0.5059754252433777,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
2165,aeo,fashion,aeo-esg-2022-33,gri_2-22,0.4863691926002502,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
2166,aeo,fashion,aeo-esg-2022-33,gri_201-1,0.4705975353717804,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Direct economic value generated and distributed (Company's direct economic value (revenue) generated)"
2167,aeo,fashion,aeo-esg-2022-33,gri_308-2,0.4371828436851501,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
2168,aeo,fashion,aeo-esg-2022-33,gri_2-2,0.4317267537117004,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
2169,aeo,fashion,aeo-esg-2022-34,gri_302-5,0.4395652115345001,"Energy (Energy Management, Fuel Consumption): Reductions in energy requirements of products and services (Company's energy requirements reduction for its products or services)"
2170,aeo,fashion,aeo-esg-2022-34,gri_302-4,0.4372064471244812,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
2171,aeo,fashion,aeo-esg-2022-35,gri_305-5,0.5663889050483704,"Emissions (Climate Change, Pollution & Toxics): Reduction of GHG emissions (Company's quantitative reductions of its emissions?)"
2172,aeo,fashion,aeo-esg-2022-35,gri_305-6,0.48543781042099,"Emissions (Climate Change, Pollution & Toxics): Emissions of Ozone-Depleting Substances (ODS) (How many metric tons of ODS did the company emit?)"
2173,aeo,fashion,aeo-esg-2022-35,gri_305-3,0.4514425694942474,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 3) (What is the amount of other indirect (Scope 3) GHG emissions that the organization is indirectly responsible for?)"
2174,aeo,fashion,aeo-esg-2022-35,gri_305-2,0.444773256778717,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 2) (What is the amount of GHG emissions that the organization is indirectly responsible for?)"
2175,aeo,fashion,aeo-esg-2022-35,gri_305-1,0.440873235464096,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
2176,aeo,fashion,aeo-esg-2022-35,gri_301-1,0.4057389497756958,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
2177,aeo,fashion,aeo-esg-2022-37,gri_308-2,0.4321258068084717,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
2178,aeo,fashion,aeo-esg-2022-37,gri_201-2,0.4279549419879913,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
2179,aeo,fashion,aeo-esg-2022-38,gri_308-2,0.4511956870555877,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
2180,aeo,fashion,aeo-esg-2022-38,gri_308-1,0.4183516800403595,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
2181,aeo,fashion,aeo-esg-2022-39,gri_201-2,0.4600518941879272,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
2182,aeo,fashion,aeo-esg-2022-40,gri_301-2,0.5702248811721802,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
2183,aeo,fashion,aeo-esg-2022-40,gri_306-2,0.5334077477455139,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Management of significant waste related impacts (How does the organization recycles waste?)"
2184,aeo,fashion,aeo-esg-2022-40,gri_306-1,0.5047650337219238,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generation and significant waste-related impacts (What is impacted by the organization's waste?)"
2185,aeo,fashion,aeo-esg-2022-40,gri_301-1,0.4967479109764099,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
2186,aeo,fashion,aeo-esg-2022-40,gri_306-3,0.4939538240432739,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generated (Total amount of waste generated by the organization)"
2187,aeo,fashion,aeo-esg-2022-40,gri_303-3,0.4543678760528564,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water Recycled (Volume of the water used by the company recycled or reused)"
2188,aeo,fashion,aeo-esg-2022-40,gri_306-6,0.401967704296112,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Water discharge impact (Water bodies or related habitats significantly affected by water discharges?)"
2189,aeo,fashion,aeo-esg-2022-41,gri_306-2,0.4817843437194824,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Management of significant waste related impacts (How does the organization recycles waste?)"
2190,aeo,fashion,aeo-esg-2022-41,gri_306-1,0.4552084803581238,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generation and significant waste-related impacts (What is impacted by the organization's waste?)"
2191,aeo,fashion,aeo-esg-2022-42,gri_306-2,0.4353029131889343,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Management of significant waste related impacts (How does the organization recycles waste?)"
2192,aeo,fashion,aeo-esg-2022-70,gri_308-1,0.4596916139125824,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
2193,aeo,fashion,aeo-esg-2022-70,gri_308-2,0.4550304710865021,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
2194,aeo,fashion,aeo-esg-2022-74,gri_308-2,0.4822238683700561,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
2195,aeo,fashion,aeo-esg-2022-76,gri_2-27,0.4140471816062927,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Compliance with laws and regulations (Total number of significant instances of non-compliance with laws and regulations during the reporting period)"
2196,aeo,fashion,aeo-esg-2022-79,gri_2-27,0.4541509449481964,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Compliance with laws and regulations (Total number of significant instances of non-compliance with laws and regulations during the reporting period)"
2197,aeo,fashion,aeo-esg-2022-79,gri_2-24,0.4279129207134247,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Embedding policy commitments (Describe how organization embeds each of its policy commitments for responsible business conduct throughout its activities and business relationships)"
2198,aeo,fashion,aeo-esg-2022-79,gri_2-23,0.407747209072113,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Policy commitments (Organization's policy commitments for responsible business conduct)"
2199,aeo,fashion,aeo-esg-2022-79,gri_304-2,0.4057442545890808,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
2200,aeo,fashion,aeo-esg-2022-80,gri_2-29,0.4417716264724731,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
2201,aeo,fashion,aeo-esg-2022-80,gri_2-24,0.4217168092727661,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Embedding policy commitments (Describe how organization embeds each of its policy commitments for responsible business conduct throughout its activities and business relationships)"
2202,aeo,fashion,aeo-esg-2022-80,gri_2-27,0.4124534726142883,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Compliance with laws and regulations (Total number of significant instances of non-compliance with laws and regulations during the reporting period)"
2203,aeo,fashion,aeo-esg-2022-81,gri_2-23,0.438546359539032,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Policy commitments (Organization's policy commitments for responsible business conduct)"
2204,aeo,fashion,aeo-esg-2022-81,gri_2-5,0.4381062090396881,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): External assurance (Organization's policy and practice for seeking external assurance, external climate change policies or goals)"
2205,aeo,fashion,aeo-esg-2022-81,gri_2-27,0.4185597896575928,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Compliance with laws and regulations (Total number of significant instances of non-compliance with laws and regulations during the reporting period)"
2206,aeo,fashion,aeo-esg-2022-84,gri_307-1,0.4110774099826813,"Environmental Compliance (Non-compliance, Laws & Regulations, Sanctions): Environmental Non-Monetary Sanctions (Total number of non-monetary sanctions for non-compliance with environmental laws and regulations incurred by the organization? )"
2207,aeo,fashion,aeo-esg-2022-84,gri_2-27,0.4088257253170013,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Compliance with laws and regulations (Total number of significant instances of non-compliance with laws and regulations during the reporting period)"
2208,aeo,fashion,aeo-esg-2022-86,gri_2-27,0.4003246426582336,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Compliance with laws and regulations (Total number of significant instances of non-compliance with laws and regulations during the reporting period)"
2209,aeo,fashion,aeo-esg-2022-87,gri_308-2,0.4399004578590393,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
2210,aeo,fashion,aeo-esg-2022-87,gri_2-23,0.4344321191310882,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Policy commitments (Organization's policy commitments for responsible business conduct)"
2211,aeo,fashion,aeo-esg-2022-87,gri_2-24,0.4152196645736694,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Embedding policy commitments (Describe how organization embeds each of its policy commitments for responsible business conduct throughout its activities and business relationships)"
2212,aeo,fashion,aeo-esg-2022-87,gri_308-1,0.4115486741065979,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
2213,aeo,fashion,aeo-esg-2022-92,gri_308-1,0.4147126078605652,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
2214,aeo,fashion,aeo-esg-2022-93,gri_2-27,0.4386709332466125,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Compliance with laws and regulations (Total number of significant instances of non-compliance with laws and regulations during the reporting period)"
2215,aeo,fashion,aeo-esg-2022-93,gri_308-1,0.4156515598297119,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
2216,aeo,fashion,aeo-esg-2022-95,gri_2-27,0.4172278046607971,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Compliance with laws and regulations (Total number of significant instances of non-compliance with laws and regulations during the reporting period)"
2217,aeo,fashion,aeo-esg-2022-96,gri_2-22,0.4653342068195343,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
2218,aeo,fashion,aeo-esg-2022-96,gri_2-25,0.4290696382522583,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
2219,aeo,fashion,aeo-esg-2022-96,gri_2-2,0.4245132803916931,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
2220,aeo,fashion,aeo-esg-2022-96,gri_2-27,0.4226093292236328,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Compliance with laws and regulations (Total number of significant instances of non-compliance with laws and regulations during the reporting period)"
2221,aeo,fashion,aeo-esg-2022-97,gri_308-2,0.4554135203361511,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
2222,aeo,fashion,aeo-esg-2022-97,gri_2-27,0.4168617129325866,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Compliance with laws and regulations (Total number of significant instances of non-compliance with laws and regulations during the reporting period)"
2223,aeo,fashion,aeo-esg-2022-98,gri_303-2,0.5444754958152771,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Management of water discharge-related impacts (A description of any minimum standards set for the quality of effluent discharge)"
2224,aeo,fashion,aeo-esg-2022-98,gri_303-5,0.4546678066253662,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water consumption (Volume of water consumed by the company)"
2225,aeo,fashion,aeo-esg-2022-98,gri_303-1,0.4421668648719787,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Interactions with water as a shared resource (A description of how and where water is withdrawn, consumed, and discharged, and the water-related impacts the organization has caused, or that are directly linked to its operations, products, or services by its business relationships)"
2226,aeo,fashion,aeo-esg-2022-98,gri_303-3,0.4334995746612549,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water Recycled (Volume of the water used by the company recycled or reused)"
2227,aeo,fashion,aeo-esg-2022-98,gri_308-2,0.4087362289428711,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
2228,aeo,fashion,aeo-esg-2022-98,gri_303-4,0.4064804017543793,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water discharge (Total water discharge to all areas (seawater, groundwater, surface))"
2229,aeo,fashion,aeo-esg-2022-99,gri_308-1,0.5142716765403748,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
2230,aeo,fashion,aeo-esg-2022-99,gri_308-2,0.4984979033470154,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
2231,aeo,fashion,aeo-esg-2022-100,gri_301-1,0.4392326474189758,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
2232,aeo,fashion,aeo-esg-2022-100,gri_301-2,0.4184593558311462,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
2233,aeo,fashion,aeo-esg-2022-101,gri_2-22,0.6435409188270569,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
2234,aeo,fashion,aeo-esg-2022-101,gri_2-25,0.6112639904022217,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
2235,aeo,fashion,aeo-esg-2022-101,gri_2-5,0.5816863775253296,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): External assurance (Organization's policy and practice for seeking external assurance, external climate change policies or goals)"
2236,aeo,fashion,aeo-esg-2022-101,gri_2-2,0.5787876844406128,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
2237,aeo,fashion,aeo-esg-2022-101,gri_201-2,0.5708122253417969,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
2238,aeo,fashion,aeo-esg-2022-101,gri_201-1,0.4736950993537903,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Direct economic value generated and distributed (Company's direct economic value (revenue) generated)"
2239,aeo,fashion,aeo-esg-2022-101,gri_304-2,0.4663517475128174,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
2240,aeo,fashion,aeo-esg-2022-102,gri_201-2,0.6269406080245972,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
2241,aeo,fashion,aeo-esg-2022-102,gri_2-25,0.5835050940513611,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
2242,aeo,fashion,aeo-esg-2022-102,gri_2-22,0.5709670782089233,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
2243,aeo,fashion,aeo-esg-2022-102,gri_2-5,0.5533785223960876,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): External assurance (Organization's policy and practice for seeking external assurance, external climate change policies or goals)"
2244,aeo,fashion,aeo-esg-2022-102,gri_201-1,0.5493495464324951,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Direct economic value generated and distributed (Company's direct economic value (revenue) generated)"
2245,aeo,fashion,aeo-esg-2022-102,gri_2-27,0.4291561841964721,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Compliance with laws and regulations (Total number of significant instances of non-compliance with laws and regulations during the reporting period)"
2246,aeo,fashion,aeo-esg-2022-102,gri_304-2,0.4126656651496887,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
2247,aeo,fashion,aeo-esg-2022-103,gri_2-25,0.6266758441925049,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
