,section,gri_idx,sim_score,gri_desc
1963,hm-sustainability-2022-21,gri_201-2,0.46849703788757324,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
1964,hm-sustainability-2022-23,gri_308-2,0.5055272579193115,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
1965,hm-sustainability-2022-23,gri_201-2,0.42344462871551514,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
1966,hm-sustainability-2022-23,gri_302-4,0.4048752188682556,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
1967,hm-sustainability-2022-24,gri_308-2,0.41367194056510925,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
1968,hm-sustainability-2022-25,gri_304-2,0.4535508453845978,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
1969,hm-sustainability-2022-25,gri_302-4,0.40754538774490356,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
1970,hm-sustainability-2022-26,gri_201-2,0.4315364360809326,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
1971,hm-sustainability-2022-26,gri_308-2,0.4118885397911072,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
1972,hm-sustainability-2022-29,gri_302-4,0.40802568197250366,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
1973,hm-sustainability-2022-30,gri_302-4,0.5369085669517517,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
1974,hm-sustainability-2022-30,gri_302-5,0.47714051604270935,"Energy (Energy Management, Fuel Consumption): Reductions in energy requirements of products and services (Company's energy requirements reduction for its products or services)"
1975,hm-sustainability-2022-30,gri_201-2,0.4370115399360657,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
1976,hm-sustainability-2022-31,gri_308-2,0.46218445897102356,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
1977,hm-sustainability-2022-31,gri_2-25,0.4181123971939087,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
1978,hm-sustainability-2022-31,gri_201-2,0.41409218311309814,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
1979,hm-sustainability-2022-32,gri_304-2,0.5483908653259277,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
1980,hm-sustainability-2022-32,gri_201-2,0.5226408243179321,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
1981,hm-sustainability-2022-32,gri_304-3,0.4423481822013855,"Biodiversity (Corporate Accountability, Nature): Habitats protected or restored (Species populations existing in or adjacent to its own locations)"
1982,hm-sustainability-2022-33,gri_2-22,0.5639641880989075,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
1983,hm-sustainability-2022-33,gri_2-25,0.5596697330474854,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
1984,hm-sustainability-2022-33,gri_201-2,0.48326975107192993,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
1985,hm-sustainability-2022-34,gri_302-5,0.46463143825531006,"Energy (Energy Management, Fuel Consumption): Reductions in energy requirements of products and services (Company's energy requirements reduction for its products or services)"
1986,hm-sustainability-2022-34,gri_302-4,0.4585731029510498,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
1987,hm-sustainability-2022-35,gri_201-2,0.5062198638916016,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
1988,hm-sustainability-2022-35,gri_201-1,0.4539738893508911,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Direct economic value generated and distributed (Company's direct economic value (revenue) generated)"
1989,hm-sustainability-2022-35,gri_2-25,0.4309609532356262,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
1990,hm-sustainability-2022-36,gri_308-2,0.48084354400634766,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
1991,hm-sustainability-2022-36,gri_302-4,0.40791645646095276,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
1992,hm-sustainability-2022-37,gri_305-5,0.4961029291152954,"Emissions (Climate Change, Pollution & Toxics): Reduction of GHG emissions (Company's quantitative reductions of its emissions?)"
1993,hm-sustainability-2022-37,gri_308-2,0.49198421835899353,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
1994,hm-sustainability-2022-37,gri_308-1,0.4673110246658325,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
1995,hm-sustainability-2022-38,gri_305-1,0.46976861357688904,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
1996,hm-sustainability-2022-38,gri_305-2,0.4558653235435486,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 2) (What is the amount of GHG emissions that the organization is indirectly responsible for?)"
1997,hm-sustainability-2022-38,gri_305-3,0.4487021565437317,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 3) (What is the amount of other indirect (Scope 3) GHG emissions that the organization is indirectly responsible for?)"
1998,hm-sustainability-2022-39,gri_302-4,0.5239737033843994,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
1999,hm-sustainability-2022-39,gri_302-5,0.4794430434703827,"Energy (Energy Management, Fuel Consumption): Reductions in energy requirements of products and services (Company's energy requirements reduction for its products or services)"
2000,hm-sustainability-2022-40,gri_302-1,0.48699450492858887,"Energy (Energy Management, Fuel Consumption): Energy consumption within the organization (Company's total energy consumption)"
2001,hm-sustainability-2022-40,gri_302-4,0.46156468987464905,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
2002,hm-sustainability-2022-40,gri_302-5,0.44265830516815186,"Energy (Energy Management, Fuel Consumption): Reductions in energy requirements of products and services (Company's energy requirements reduction for its products or services)"
2003,hm-sustainability-2022-42,gri_305-5,0.4645014703273773,"Emissions (Climate Change, Pollution & Toxics): Reduction of GHG emissions (Company's quantitative reductions of its emissions?)"
2004,hm-sustainability-2022-43,gri_201-2,0.41268283128738403,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
2005,hm-sustainability-2022-44,gri_305-5,0.646608829498291,"Emissions (Climate Change, Pollution & Toxics): Reduction of GHG emissions (Company's quantitative reductions of its emissions?)"
2006,hm-sustainability-2022-44,gri_305-1,0.47316229343414307,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
2007,hm-sustainability-2022-44,gri_308-2,0.4702470898628235,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
2008,hm-sustainability-2022-45,gri_308-2,0.5690178275108337,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
2009,hm-sustainability-2022-45,gri_308-1,0.49241089820861816,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
2010,hm-sustainability-2022-45,gri_201-2,0.47453320026397705,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
2011,hm-sustainability-2022-46,gri_304-2,0.4610925614833832,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
2012,hm-sustainability-2022-46,gri_301-2,0.4467637538909912,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
2013,hm-sustainability-2022-46,gri_301-1,0.41246485710144043,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
2014,hm-sustainability-2022-47,gri_308-2,0.48520639538764954,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
2015,hm-sustainability-2022-47,gri_304-2,0.4621846079826355,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
2016,hm-sustainability-2022-47,gri_301-2,0.401031494140625,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
2017,hm-sustainability-2022-49,gri_304-2,0.5741325616836548,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
2018,hm-sustainability-2022-50,gri_304-2,0.5729480385780334,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
2019,hm-sustainability-2022-50,gri_308-2,0.5041353106498718,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
2020,hm-sustainability-2022-50,gri_304-1,0.4549790322780609,"Biodiversity (Corporate Accountability, Nature): Operational sites owned, leased, managed in, or adjacent to, protected areas and areas of high biodiversity value outside protected areas (All the locations (owned and controlled by company) where it conducts activities)"
2021,hm-sustainability-2022-51,gri_303-2,0.557424008846283,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Management of water discharge-related impacts (A description of any minimum standards set for the quality of effluent discharge)"
2022,hm-sustainability-2022-51,gri_303-4,0.4633028209209442,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water discharge (Total water discharge to all areas (seawater, groundwater, surface))"
2023,hm-sustainability-2022-51,gri_303-1,0.45282280445098877,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Interactions with water as a shared resource (A description of how and where water is withdrawn, consumed, and discharged, and the water-related impacts the organization has caused, or that are directly linked to its operations, products, or services by its business relationships)"
2024,hm-sustainability-2022-52,gri_303-2,0.657585620880127,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Management of water discharge-related impacts (A description of any minimum standards set for the quality of effluent discharge)"
2025,hm-sustainability-2022-52,gri_303-5,0.5617914795875549,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water consumption (Volume of water consumed by the company)"
2026,hm-sustainability-2022-52,gri_303-3,0.553942084312439,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water Recycled (Volume of the water used by the company recycled or reused)"
2027,hm-sustainability-2022-53,gri_303-2,0.6164547204971313,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Management of water discharge-related impacts (A description of any minimum standards set for the quality of effluent discharge)"
2028,hm-sustainability-2022-53,gri_303-4,0.5132972598075867,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water discharge (Total water discharge to all areas (seawater, groundwater, surface))"
2029,hm-sustainability-2022-53,gri_308-2,0.4777730405330658,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
2030,hm-sustainability-2022-54,gri_303-2,0.6428408622741699,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Management of water discharge-related impacts (A description of any minimum standards set for the quality of effluent discharge)"
2031,hm-sustainability-2022-54,gri_303-5,0.5690553188323975,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water consumption (Volume of water consumed by the company)"
2032,hm-sustainability-2022-54,gri_306-6,0.5566302537918091,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Water discharge impact (Water bodies or related habitats significantly affected by water discharges?)"
2033,hm-sustainability-2022-55,gri_303-1,0.4776429831981659,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Interactions with water as a shared resource (A description of how and where water is withdrawn, consumed, and discharged, and the water-related impacts the organization has caused, or that are directly linked to its operations, products, or services by its business relationships)"
2034,hm-sustainability-2022-55,gri_303-4,0.41709092259407043,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water discharge (Total water discharge to all areas (seawater, groundwater, surface))"
2035,hm-sustainability-2022-56,gri_308-1,0.5094952583312988,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
2036,hm-sustainability-2022-56,gri_308-2,0.46823322772979736,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
2037,hm-sustainability-2022-69,gri_301-2,0.5187634825706482,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
2038,hm-sustainability-2022-69,gri_301-1,0.5165970325469971,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
2039,hm-sustainability-2022-70,gri_301-2,0.5028620958328247,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
2040,hm-sustainability-2022-70,gri_301-1,0.46986398100852966,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
2041,hm-sustainability-2022-71,gri_301-2,0.5947970151901245,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
2042,hm-sustainability-2022-71,gri_301-1,0.5674152374267578,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
2043,hm-sustainability-2022-71,gri_304-2,0.4233606457710266,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
2044,hm-sustainability-2022-73,gri_301-2,0.5019989013671875,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
2045,hm-sustainability-2022-73,gri_301-1,0.4685196280479431,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
2046,hm-sustainability-2022-73,gri_306-1,0.43324512243270874,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generation and significant waste-related impacts (What is impacted by the organization's waste?)"
2047,hm-sustainability-2022-77,gri_301-2,0.5927414298057556,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
2048,hm-sustainability-2022-77,gri_306-2,0.519048810005188,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Management of significant waste related impacts (How does the organization recycles waste?)"
2049,hm-sustainability-2022-77,gri_301-1,0.5120199918746948,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
2050,hm-sustainability-2022-78,gri_301-2,0.6071746349334717,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
2051,hm-sustainability-2022-78,gri_301-1,0.5552502870559692,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
2052,hm-sustainability-2022-79,gri_301-2,0.6378366947174072,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
2053,hm-sustainability-2022-79,gri_301-1,0.5893005132675171,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
2054,hm-sustainability-2022-79,gri_306-1,0.5654955506324768,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generation and significant waste-related impacts (What is impacted by the organization's waste?)"
2055,hm-sustainability-2022-84,gri_306-1,0.54826819896698,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generation and significant waste-related impacts (What is impacted by the organization's waste?)"
2056,hm-sustainability-2022-84,gri_301-1,0.4501887559890747,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
2057,hm-sustainability-2022-84,gri_301-2,0.4443126916885376,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
2058,hm-sustainability-2022-85,gri_306-2,0.5732749700546265,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Management of significant waste related impacts (How does the organization recycles waste?)"
2059,hm-sustainability-2022-85,gri_306-1,0.5549377202987671,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generation and significant waste-related impacts (What is impacted by the organization's waste?)"
2060,hm-sustainability-2022-85,gri_306-3,0.5061889290809631,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generated (Total amount of waste generated by the organization)"
2061,hm-sustainability-2022-87,gri_301-1,0.45031917095184326,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
2062,hm-sustainability-2022-87,gri_308-2,0.4166967272758484,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
2063,hm-sustainability-2022-89,gri_306-2,0.6125486493110657,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Management of significant waste related impacts (How does the organization recycles waste?)"
2064,hm-sustainability-2022-89,gri_306-1,0.5760800838470459,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generation and significant waste-related impacts (What is impacted by the organization's waste?)"
2065,hm-sustainability-2022-89,gri_306-3,0.5441040992736816,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generated (Total amount of waste generated by the organization)"
2066,hm-sustainability-2022-91,gri_303-2,0.4673539996147156,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Management of water discharge-related impacts (A description of any minimum standards set for the quality of effluent discharge)"
2067,hm-sustainability-2022-91,gri_302-4,0.43410030007362366,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
2068,hm-sustainability-2022-91,gri_303-3,0.42073214054107666,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water Recycled (Volume of the water used by the company recycled or reused)"
2069,hm-sustainability-2022-92,gri_303-2,0.40683984756469727,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Management of water discharge-related impacts (A description of any minimum standards set for the quality of effluent discharge)"
2070,hm-sustainability-2022-92,gri_308-2,0.40668514370918274,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
2071,hm-sustainability-2022-93,gri_302-5,0.40477728843688965,"Energy (Energy Management, Fuel Consumption): Reductions in energy requirements of products and services (Company's energy requirements reduction for its products or services)"
2072,hm-sustainability-2022-94,gri_306-1,0.486034631729126,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generation and significant waste-related impacts (What is impacted by the organization's waste?)"
2073,hm-sustainability-2022-94,gri_306-6,0.430059552192688,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Water discharge impact (Water bodies or related habitats significantly affected by water discharges?)"
2074,hm-sustainability-2022-94,gri_302-4,0.4073803424835205,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
2075,hm-sustainability-2022-103,gri_301-2,0.40732279419898987,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
2076,hm-sustainability-2022-103,gri_301-1,0.4021427631378174,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
2077,hm-sustainability-2022-104,gri_301-2,0.4482311010360718,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
2078,hm-sustainability-2022-104,gri_301-1,0.44441062211990356,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
2079,hm-sustainability-2022-105,gri_301-1,0.4410663843154907,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
2080,hm-sustainability-2022-105,gri_306-1,0.4145560562610626,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generation and significant waste-related impacts (What is impacted by the organization's waste?)"
2081,hm-sustainability-2022-107,gri_306-1,0.5316849946975708,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generation and significant waste-related impacts (What is impacted by the organization's waste?)"
2082,hm-sustainability-2022-107,gri_301-2,0.47988927364349365,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
2083,hm-sustainability-2022-107,gri_306-3,0.4715461730957031,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generated (Total amount of waste generated by the organization)"
2084,hm-sustainability-2022-108,gri_305-5,0.45616665482521057,"Emissions (Climate Change, Pollution & Toxics): Reduction of GHG emissions (Company's quantitative reductions of its emissions?)"
2085,hm-sustainability-2022-109,gri_301-2,0.5822241306304932,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
2086,hm-sustainability-2022-109,gri_301-1,0.49514347314834595,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
2087,hm-sustainability-2022-109,gri_308-2,0.4189748167991638,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
2088,hm-sustainability-2022-112,gri_308-2,0.4642309546470642,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
2089,hm-sustainability-2022-112,gri_201-2,0.4242488145828247,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
2090,hm-sustainability-2022-113,gri_308-2,0.4396718144416809,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
2091,hm-sustainability-2022-115,gri_308-2,0.4396910071372986,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
2092,hm-sustainability-2022-116,gri_2-24,0.4267902076244354,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Embedding policy commitments (Describe how organization embeds each of its policy commitments for responsible business conduct throughout its activities and business relationships)"
2093,hm-sustainability-2022-116,gri_2-23,0.4099058508872986,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Policy commitments (Organization's policy commitments for responsible business conduct)"
2094,hm-sustainability-2022-116,gri_2-29,0.4061465263366699,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
2095,hm-sustainability-2022-118,gri_308-2,0.5435318946838379,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
2096,hm-sustainability-2022-118,gri_2-25,0.5048202276229858,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
2097,hm-sustainability-2022-118,gri_2-29,0.4570964574813843,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
2098,hm-sustainability-2022-119,gri_308-2,0.5032150745391846,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
2099,hm-sustainability-2022-119,gri_308-1,0.49630922079086304,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
